,article_title,category
4347,Wilshere confident of playing at the highest level after West Ham exit,sports
4348,Brazil midfielder Rafinha joins PSG from Barcelona,sports
4349,"Manchester United sign Uruguay striker Cavani



Manchester United completed three signings on transfer deadline day",sports
4350,Roma sign Smalling from Man Utd,sports
4351,Partey time for Arsenal as Man Utd rush for late deals,sports
4352,Man United sign Brazilian left back Telles from Porto,sports
4353,Italy winger Chiesa moves from Fiorentina to Juventus on deadline day,sports
4354,"England delay arrival of Abraham, Chilwell and Sancho over alleged virus breach",sports
4355,Platini backs 'best fit' Giroud for France,sports
4356,Manchester United set to be busiest on Europe's Deadline Day,sports
4357,Barcelona defender Alba sidelined with hamstring problem,sports
4358,Klopp admits Liverpool 'lost the plot' in thrashing at Villa,sports
4359,PSG sign Portugal midfielder Pereira on loan from Porto,sports
4360,Solskjaer says Tottenham mauling was his worst day at Manchester United,sports
4361,"Barcelona feeling the strain after intense week, says coach Koeman",sports
4362,Mourinho hails 'historic' win for Tottenham at United,sports
4363,Sevilla suffocate Barcelona in 1-1 draw at Camp Nou,sports
4364,"Spain La Liga results & scorers (5th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (3-4 October)",sports
4365,"English Premier League results & scorers (4th matchday)



Follow Ahram Online's coverage of English Premier League matches (3-4 October)",sports
4366,"Italy Serie A results & scorers (3rd matchday)



Follow Ahram Online's coverage of Italy Serie A matches (2-4 October)",sports
4367,Napoli fail to turn up for Juventus game after virus row,sports
4368,Lewandowski hits four as jaded Bayern win seven-goal thriller with Hertha,sports
4369,"Germany Bundesliga results & scorers (3rd matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (2-4 October)",sports
4370,Tottenham's Mourinho humiliates Manchester United with 6-1 win at Old Trafford,sports
4371,"Vinicius and Courtois lead Real Madrid to 2-0 win at Levante



Real Madrid has won 2-0 at Levante thanks to goals from Vinicius Junior and Karim Benzema as well as Thibaut Courtois's goalkeeping",sports
4372,"Inter Milan drops 1st points in 1-1 draw at Lazio



Both teams finished the game with 10 men on the pitch",sports
4373,Man United defender Dalot completes loan move to AC Milan,sports
4374,Leicester's perfect EPL start ends in 3-0 loss to West Ham,sports
4375,Irrepressible Atalanta go on another scoring spree after Cagliari win,sports
4376,"Southgate regrets criticism of England predecessors Keegan, Eriksson",sports
4377,Old friends Guardiola and Bielsa praise each other after City draw with Leeds,sports
4378,"Players are 'terrified' of new handball rule, says Tottenham's Dier",sports
4379,Manchester City slip up again at Leeds,sports
4380,Juventus players in isolation after two staff test positive for COVID-19,sports
4381,Atletico Madrid draw blank against Villarreal,sports
4382,"Chelsea click into gear, James takes Everton top",sports
4383,Reyna stars for Dortmund in 4-0 win against Freiburg,sports
4384,Lampard warns Abraham after Chelsea crush Palace,sports
4385,Defender Chilwell stars as Chelsea crush Palace in Premier League,sports
4386,Liverpool not 'selfish' with youngsters: Klopp after Brewster sale,sports
4387,Tottenham sign Benfica striker Vinicius on season-long loan,sports
4388,Blades sign Liverpool's Brewster for club-record fee,sports
4389,Barcelona say Manchester United can't have Dembele,sports
4390,Fati and Koeman have Barca hopeful again after Bayern defeat,sports
4391,Klopp voices fears over internationals as virus spikes,sports
4392,"Milan lands Europa League group with Celtic, Sparta, Lille",sports
4393,Europa League group stage draw,sports
4394,Bayern Munich's Neuer back in Germany squad for Nations League,sports
4395,Relentless Liverpool raise bar for title rivals,sports
4396,FIFA opens door for players possibly missing WCup qualifiers,sports
4397,Lewandowski named UEFA men's player of year,sports
4398,"Spain La Liga results & scorers (4th matchday)



Follow Ahram Online's coverage of Spain La Liga matches (29 September-1October)",sports
4399,"UEFA to allow crowds up to 30 percent capacity for European, international games",sports
4400,"Messi v Ronaldo in Champions League group stage, Man Utd to face PSG",sports
4401,2020-2021 UEFA Champions League group stage draw,sports
4402,"Maguire back in England squad but Greenwood, Foden axed",sports
4403,"Dest becomes first US player signed by Barcelona's top squad



Barcelona paid Ajax 21 million eurosplus an additional 5 million euros in add-ons to acquire the right back.",sports
4404,Pogba returns to France squad for Nations League matches,sports
4405,Lyon sign midfielder Paqueta from Milan on five-year deal,sports
4406,Premier League asking for changes to football's handball law,sports
4407,Real Madrid miss Hazard as Vinicius sneaks win over Valladolid,sports
4408,Bayern beat Dortmund 3-2 to lift German Super Cup,sports
4409,Genoa demand Torino match be postponed after virus sweeps squad,sports
4410,"Kipchoge, Bekele coy on London Marathon world record bid",sports
4411,Injured Bale left out of Wales squad,sports
4412,Pioneer female referee Steinhaus announces her retirement,sports
4413,Arteta urges Arsenal to reach Liverpool's level,sports
4414,Neymar has 34 million euro Spanish tax debt,sports
4415,Mourinho impressed by Alli’s response to Spurs axe,sports
4416,"Tottenham optimistic about bringing in new striker, says Mourinho",sports
4417,Hazard again sidelined for Real Madrid after fresh injury woes,sports
4418,Aston Villa sign Chelsea's Barkley on loan,sports
4419,Premier League to pay for EFL clubs' coronavirus tests: Times,sports
4420,Messi says he wants to 'put an end' to Barcelona feuding,sports
4421,Bayern and rivals await Champions League draw as pandemic riddle remains,sports
4422,"Suarez brings Atletico leadership, Costa character says Simeone",sports
4423,"Real Madrid don't need any more players, says coach Zidane",sports
4424,"Bayern's Sane to miss Super Cup against Dortmund, Alaba doubtful",sports
4425,Bellerin pleads for patience as Arsenal build 'new identity',sports
4426,Villarreal's midfielder Coquelin tears hamstring,sports
4427,Genoa say 14 team members and staff have tested positive for COVID-19,sports
4428,Thiago to miss Liverpool's next two games: Klopp,sports
4429,Liverpool coach Klopp bristles at Keane's 'sloppy' criticism after Arsenal win,sports
4430,Liverpool lay down Premier League marker in Arsenal win,sports
4431,"English Premier League results & scorers (3rd matchday)



Follow Ahram Online's coverage of English Premier League matches (26-28 September)",sports
4432,"Italy Serie A results & scorers (2nd matchday)



Follow Ahram Online's coverage of Italy Serie A matches (26-28 September)",sports
4433,"Italy's Serie A revenues lost more than 500 mln euro, says chief



Serie A boss called on the government to consider gradually increasing the cap on football fans at matches claiming that the whole system is on the verge of collapse",sports
4434,Lampard says Chelsea need time to gel,sports
4435,Al-Nasr becomes first Arab club to sign Israeli footballer,sports
4436,Mainz sack coach Beierlorzer after poor start in Bundesliga,sports
4437,"Important to have different goalscorers, says Leicester boss Rodgers",sports
4438,Manchester City agree deal to sign defender Dias from Benfica,sports
4439,"Tottenham deserve more respect, says Mourinho",sports
4440,Liverpool coach Klopp not anticipating any further arrivals,sports
4441,Messi scores in first game since transfer dispute as Barca thump Villarreal,sports
4442,Ronaldo double earns point for 10-man Juventus at Roma,sports
4443,"Spain La Liga results & scorers (3rd matchday)



Follow Ahram Online's coverage of Spain La Liga matches (26-27 September)",sports
4444,"Vardy scores 3, Leicester stun Man City in wild 5-2 win",sports
4445,Suarez scores twice off the bench as Atletico hammer Granada,sports
4446,Bayern Munich's 23-match winning streak ends with Hoffenheim defeat,sports
4447,"Germany Bundesliga results & scorers (2nd matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (25-27 September)",sports
4448,Mourinho walks off after Tottenham denied by late Newcastle penalty,sports
4449,British minister urges Premier League to give financial aid to smaller clubs,sports
4450,Struggling Schalke part company with coach Wagner,sports
4451,Liverpool great Souness backs midfielder Thiago to shine in England,sports
4452,Manchester City's Guardiola says his players are not machines as injuries mount,sports
4453,VAR decisive in Real Madrid's 3-2 win at 10-man Real Betis,sports
4454,Inter hit two late goals to beat Fiorentina 4-3,sports
4455,Brazil court postpones league game after spate of COVID-19 positives,sports
4456,Chelsea stage superb fightback to earn West Brom draw,sports
4457,Lazio sound warning with convincing win at Cagliari,sports
4458,AFC dismisses Al Hilal's appeal over Champions League withdrawal,sports
4459,"Suarez's goal record speaks for itself, says Atletico coach Simeone",sports
4460,Messi sad but still motivated after Suarez departure: Barcelona coach Koeman,sports
4461,Delays in COVID-19 test results adding to stress: Wolves' Nuno,sports
4462,Manchester City’s injured Jesus ruled out of Brazil qualifiers,sports
4463,Injured Jesus out of Brazil World Cup qualifiers,sports
4464,Two Bundesliga players test positive for coronavirus,sports
4465,"Arsenal can face Liverpool with confidence, says Arteta",sports
4466,"Liverpool's Klopp supports Premier League bailout for lower leagues



The English Football League is negotiating a potential bailout from the Premier League in the form of a loan that could cover losses",sports
