,article_title,category
8752,"Thoth Festival sheds light on New Hermopolis, a site soaked in culture and myths



Spearheaded by Mervat Abdel-Nasser, the annual event held at Hermopolis is a revival of an ancient festival which aimed to worship Thoth",art
8753,"Programme: Music, film and more at Cairo's Tashweesh festival



The programme includes six days of diverse events, all sparking conversations about women and gender",art
8754,Trial for acclaimed theater director opens in Russia,art
8755,"Art Alert: Multidisciplinary event Tashweesh channels feminist voices 



The series of events will open with a concert and a film screening at the Goethe Institute",art
8756,"First Egyptian woman to work in theatre costume and scenic design dies at 85



Sakina Mohamed Ali had been recognised by the UNESCO as one of the four most important scenic designers of Brecht's work",art
8757,"Battlefield generations: On the Iraqi theatre play A Smell of War



A Smell of War was staged in Cairo within the Cairo International Festival for Contemporary and Experimental Theatre Festival which took place last month",art
8758,"First Cairo International Symposium for University Theatre presents awards



The first edition of the Cairo International Symposium for University Theatre ran 1-7 October",art
8759,"Comedy play Abou Kabsoula extends Alexandrian run for 15 more nights



The comedy show, starring promising young actor Mostafa Abo-Sriea and directed by Mohamed Morsi, is on at the Bayram El-Tunisi Theater",art
8760,"Palestine revives Arabic storytelling tradition in Bahrain's theatre festival



Bahrainï¿½ï¿½ï¿½s Al-Sawari International Theatre Festival took place between 1 and 9 September in Manama, concluding with I Will Die in Exile, a honorary play from Pal",art
8761,"Art Alert: Without Damage dance performance at Bibliotheca Alexandrina



The dance is Choreographed by Mohamed Fouad",art
8762,In Photos: Kenyan children's musical roars in to U.S. for off-Broadway premiere,art
8763,"In Photos: Chinese Cultural Centre in Cairo celebrates Mid-Autumn Festival



China's Mid-Autumn Festival is one of the most important annual events, characterized by rich folkloric celebrations with a 3000 year long history.",art
8764,"Sweden to relocate Swedish Institute in Alexandria due to 'practical difficulties'



18 years after its inauguration, the Swedish Institute in Alexadria is set to be moved to a new location",art
8765,"Cairo's 25th Experimental Theatre Festival closes with honors of longtime supporters



The festival ran between 10 and 21 September in several Cairo Theatres",art
8766,"Death in the Time of Daesh: Revealing play from UAE hits Cairo stage



The play, performed during the 25th edition of the Cairo International Festival for Contemporary and Experimental Theatre, exposes the tragedy of religious hypocrisy",art
8767,"Farewell Nagy Shaker, Egypt's renowned artist, puppeteer and Rihana's father 



Nagy Shaker, puppeteer, painter, stage and film director, costume, set and lighting designer and all-round scenograph passed away on 18 August. His favorite puppet Rihana and endless creations live on",art
8768,"Pacific Expedition: Brazilian play looks into the Greater Trash Island



Expedition Pacific was performed at the small Hall of the Cairo Opera House on 13 and 14 September within an ongoing 25th Cairo Int'l Festival for Contemporary and Experimental Theatre",art
8769,"Chinese ballet in Cairo: On dance and its history



The Chinese Cultural Center in Cairo organised an evening showcasing the country's ballet skills topping it with a lecture introducing this art form's history in China",art
8770,"In Photos: Black Coffee at Cairo's National Theatre with now famed cast



Ten years after its unprecedented success, Qahwa Sada (Black Coffee) is performed during the ongoing 25th Cairo Int'l Festival for Contemporary and Experimental Theatre",art
8771,Iran arrests theatre duo over Shakespeare trailer,art
8772,"Black Coffee returns to Egyptian theatre 10 years later with now famed cast



Black Coffee, the graduation project of the second Actor's Studio being held at the Creativity Centre, gained a big fame on stage and TV with many of its cast members highly successul in the main stream TV and Movies scene",art
8773,"In Photos: Opening of the 25th Cairo Int'l Festival for Contemporary and Experimental Theatre



The opening ceremony of the festival's silver edition took place on Monday 10 September at the main hall of the Cairo Opera House",art
8774,"Cairo Int'l Festival for Contemporary and Experimental Theatre kicks off



the 25th edition of the festival takes place between 10 and 20 September",art
8775,"Alexandria sees reopening of Abdelwahab Theatre after renovation



The theatre now has more halls that will operate all year round, and more seats to accommodate a 600-strong audience",art
8776,"Mohamed El-Shahed to publish book on Cairo's modern architecture



The illustrated book will be published by AUC Press",art
8777,"Cairo Int'l Festival for Contemporary and Experimental Theatre celebrates 25th anniversary



The Cairo International Festival for Contemporary and Experimental Theatre will run between 10 and 20 September",art
8778,Tony award-winning U.S. playwright Neil Simon dies at 91,art
8779,"Renowned Egyptian artist, puppeteer Nagy Shaker dies at 86



Nagy Shaker was a multidisciplinary artist, and the chief designer of the iconic 1960s marionette musical El-Leila El-Kebira",art
8780,"A Very Moderate Day: ï¿½ï¿½A successful educational experience that fails to cut it as professional theatre



A Very Moderate Day directed by Sameh Bassiouni, was staged within the 11th National Theatre Festival which closed earlier this m",art
8781,"Google Doodle celebrates Persian polymath Ibn Sina (Avicenna)



The doodle is released on what would have been Ibn Sina's 1038th birthday",art
8782,"Cultural Palaces Authority opens nine centres across Egypt



The new palaces of culture were opened in Assiut and Sinai among other locations",art
8783,"Egyptian National Theatre Festival closes with awards ceremony



The plays Snow White and Drama El-Shalateen scooped the most awards",art
8784,"Google Doodle celebrates late Lebanese feminist, translator, author Anbara Salam Khalidi",art
8785,"Week 2 programme: 16th International Summer Festival at Bibliotheca Alexandrina



Concerts, poetry, a play, a cinema lecture and a children's programme colour this week's lineup at the Summer Festival in Alexandria",art
8786,"Happiness-maker: Remembering actor, playwright and screenwriter Bahgat Qamar



Bahgat Qamar was born in 1937 and died in 1989",art
8787,"Eleventh edition of the National Theatre Festival kicks off in Cairo



The festival will run between 19 July and 2 August on 13 stages around the city",art
8788,"Obituary: Hazem Azmi, Egyptian theatre critic and scholar with faith in change 



Egyptian theatre researcher, translator and critic Hazem Azmi has died on 10 July at the age of 49 in Belgrade, Serbia, where he was attending an annual international theatre congress",art
8789,"Egyptian theatre expert and critic Hazem Azmi dies at 49 



Azmi was a theatre researcher, translator and critic",art
8790,"National Festival of Egyptian Theatre honours playwright Mahmoud Diab, features Sudanese theatre, and children's plays



The 11th edition of the National Festival of Egyptian Theatre will take place between 19 July and 2 August",art
8791,"Cairo, Alexandria and Damanhour ready for summer festivals



The Cairo Opera House and it's counterparts in Alexandria and Damanhour will run their summer shows in July and August",art
8792,"Arab Arts Focus to be featured in Festival Off Avignon



Managed by Ahmed El-Attar, the Arab Arts Focus programme features artists from across the Arab world",art
8793,"Egypt's Artistic Theatre House provides free attendance on 30 June revolution anniversary 



Eight plays at different theaters across Cairo will be free entry for the public during the weekend",art
8794,"Bibliotheca Alexandrinaï¿½ï¿½ï¿½s 16th International Summer Festival announces lineup



The festival runs for a month, bringing daily concerts, plays, films, and dance to the city of Alex",art
8795,"Cairo Opera Ballet, Reda dance troupe to join Egyptian Treasures exhibition in Italy



Paralleling the Egyptian Treasures exhibition at the Caffeina festival in Viterbo city, the Cairo Opera Ballet Company will perform on 24 June, and the Reda folkloric troupe on 30 June",art
8796,"MAAT Kicks Off: Las Bernardas contemporary dance at Cairo's Falaki Theatre



The programme also featured two performances from Karima Mansour",art
8797,"Egypt's Culture Ministry offers many cultural events in Ramadan, most of them free of charge 



Oriental music, Sufi chanting, folk dancing, handicraft workshops as well as exhibitions, plays and concerts are among some of the cultural events to expect in the holy month of Ramadan",art
8798,"Art Alert: ADEF's day-long arts and technology festival in Cairo



Arab Digital Expression Foundation's event will include workshops and music performances at its Moqattam venue",art
8799,"Backstreet Festival: A roundup of Alexandriaï¿½ï¿½ï¿½s cultural jamboree



The fifth edition of Backstreet Festival which took place between 12 and 16 April brought Egyptian and international troupes to Alex",art
8800,"Ain Shams students take lion's share of awards at Egypt's university theatre festival



The Season of the University Theatres festival took place between 10 and 19 April, featuring plays by the university students from across Egypt",art
8801,"In Photos: Backstreet Festival kicks off in Alexandria



The festival's fifth edition takes place between 12 and 16 April",art
8802,"Visual technologies, acappella, puppets and clowns at Alexandria's Backstreet Festival 



In its fifth edition, the multidisciplinary festival offers a tantalizing range of performances across the Mediterranean city between 12 and 16 April, with street arts dominating",art
